,TreeID,X,Y,Radius,Error,H,h_radius,DBH,BasalA,plot_blk
11,14,0.535541401921957,-2.1122196747903,0.259451262120613,0.0001518228538787,14.326,1.3,20.4291923793771,2.2762372695462,CATNF_6045_20240815_1
12,15,-0.2099730599493,-5.61189541366462,0.119311293762736,0.00050707279345,14.229,1.3,9.39457127087781,0.48135896490909,CATNF_6045_20240815_1
13,18,-1.86817133655746,-3.63984903328393,0.112669436040163,0.0002338893197408,9.715,1.3,8.8715913938024,0.429257800064743,CATNF_6045_20240815_1
14,19,-5.1606505624774,-8.35748844682641,0.17564446323786,0.0007047257708948,12.29,1.3,13.8302450353491,1.04321754638196,CATNF_6045_20240815_1
2,3,-1.14275910698238,-5.949213661932,0.248221249317196,0.0002656324812901,27.195,1.3,19.544941171236,2.08345377226112,CATCU_0052_20241023_1
3,4,-0.0793260469956202,-7.12517513722971,0.666463819650542,0.0003716181846589,32.24,1.3,52.4773611592837,15.0196257103553,CATCU_0052_20241023_1
5,7,5.62275868998772,-9.54804678849868,0.214570791110775,0.0003309607573737,23.817,1.3,16.8953040920624,1.55685139218122,CATCU_0052_20241023_1
6,8,7.3360704610164,8.67714493981213,0.29993492467697,0.0006104152299549,15.802,1.3,23.6168759690646,3.04200575375524,CATCU_0052_20241023_1
8,10,-0.820499999993095,-7.15950000000081,0.0307001628590861,1.03939008252628e-13,28.335,1.3,2.41733082352444,0.0318703852447107,CATCU_0052_20241023_1
9,11,5.88016329279641,-2.75265903225931,0.05812619236364,0.0002275541271998,8.25,1.3,4.57685638671301,0.114248288853585,CATCU_0052_20241023_1
11,16,-7.34151662005135,7.15963731293965,0.202630384301877,0.0005716330630614,41.248,1.3,15.9551164599298,1.38840155277708,CATCU_0052_20241023_1
12,21,2.44420305937067,0.232509577127668,0.0967228522107359,8.93568851688084e-05,16.206,1.3,7.61595738307335,0.316347308618745,CATCU_0052_20241023_1
2,3,-0.702228935444655,4.55537438588016,0.296923837768162,0.0001295905939684,27.54,1.3,23.3797829858651,2.98123413295036,CALNU_0029_20241110_1
3,4,-9.14032622180398,1.4997806208037,0.134641792801636,0.0003704688882681,24.073,1.3,10.6016947652008,0.613007412552524,CALNU_0029_20241110_1
4,5,6.96217542277354,7.89834491311068,0.233486205570956,0.0015209475640092,31.625,1.3,18.3847038266571,1.84343746396592,CALNU_0029_20241110_1
5,7,4.88557382821494,3.04423643940129,0.101431446495017,0.0005928375882233,26.746,1.3,7.9867120970176,0.347897407438011,CALNU_0029_20241110_1
6,9,8.50004635269229,-2.4540959928344,0.108561559552007,0.0009882829554362,24.202,1.3,8.54813719912507,0.398527322782409,CALNU_0029_20241110_1
9,12,10.1937239549435,0.40898659635326,0.146745403185167,0.0005843150947504,24.669,1.3,11.5547330468001,0.728173661439464,CALNU_0029_20241110_1
10,13,-7.71456329921551,-5.8173920156846,0.355276984491608,0.0004853413645566,21.459,1.3,27.9745097588692,4.26815421234241,CALNU_0029_20241110_1
11,14,6.58653686720024,2.6451446801183,0.245178535584855,0.0005560212369628,26.744,1.3,19.3053578919515,2.03268858355636,CALNU_0029_20241110_1
16,24,-6.28598010543268,5.63998657487755,0.0654913710003467,0.0004846926175241,18.851,1.3,5.1567905525673,0.14503543393182,CALNU_0029_20241110_1
17,25,7.16563350234504,0.762396273486074,0.0587107508504846,0.0003959705430648,25.765,1.3,4.62288452196716,0.116557768348981,CALNU_0029_20241110_1
18,26,6.72949211787876,-3.00472743581566,0.0508002582676903,0.0005866356104473,22.494,1.3,4.00001233599793,0.0872645382450917,CALNU_0029_20241110_1
0,2,7.64892386920599,-0.132641756836224,0.233761677006995,0.0004584991280219,28.262,1.3,18.4063944475308,1.84778987466783,CATCU_0042_20241023_1
1,3,5.56839877052437,-2.83632213503127,0.107920190456306,0.0002673351650432,29.274,1.3,8.49763579652952,0.393832326267528,CATCU_0042_20241023_1
2,4,4.77558389566597,-4.97672448449748,0.116294214753618,0.0005644330160394,16.91,1.3,9.15700646969991,0.457322085869331,CATCU_0042_20241023_1
3,5,3.5469527524238,4.42997491128104,0.139520870355434,0.0003303386664304,23.034,1.3,10.9858733317869,0.658240057749708,CATCU_0042_20241023_1
4,6,3.51442542099747,8.48619714903869,0.091778514941772,0.0003910280385746,11.181,1.3,7.22664026651513,0.284831493319984,CATCU_0042_20241023_1
6,8,-4.51239489057628,-6.62008972660934,0.105677362011909,0.0003133205429982,14.858,1.3,8.32103548481768,0.377632950416951,CATCU_0042_20241023_1
8,10,-1.31602382335614,-5.22606934346893,0.161246010035879,0.0007085398604846,14.614,1.3,12.6965108302251,0.879192366127079,CATCU_0042_20241023_1
9,11,-0.517844545640385,3.05962323044244,0.366216516944593,0.0001065004642276,29.07,1.3,28.8358885442172,4.53504718520566,CATCU_0042_20241023_1
10,12,-10.4787830432258,-4.21321158896514,0.297029227207025,0.0004002706238508,34.172,1.3,23.3880813502811,2.98335081279515,CATCU_0042_20241023_1
11,13,-7.63624001930953,-0.0233398234696381,0.0776882151815874,0.0003751946300759,12.303,1.3,6.11717006339819,0.204087423314054,CATCU_0042_20241023_1
12,15,-7.77107235504518,5.49007423210988,0.142299396346761,0.0007305538674338,13.833,1.3,11.204654468344,0.684718512691662,CATCU_0042_20241023_1
13,17,-3.03803116646271,-4.26387241220783,0.153238600759531,0.000426959959699,12.758,1.3,12.0660074238055,0.794039870715351,CATCU_0042_20241023_1
1,6,0.863177095945049,8.39748325973897,0.0770030970893757,0.001174084731357,7.903,1.3,6.06322386481744,0.2005036765447,CASBC_0013_20240913_1
2,10,-4.6425380616143,3.22258400321868,0.0903758223846144,0.0015861150619801,7.664,1.3,7.11619225456454,0.276191608280203,CASBC_0013_20240913_1
3,18,-3.79439474358213,-0.404473711417898,0.23903851923383,0.0015982644545269,6.883,1.3,18.8218930044718,1.93215398130631,CASBC_0013_20240913_1
4,41,-1.13453436019204,-0.603403762098608,0.159842329069168,0.0005544392045216,7.876,1.3,12.5859849909063,0.863951877215455,CASBC_0013_20240913_1
0,1,10.8123073605843,2.92026009710396,0.304308579534805,0.0003116361954076,12.114,1.3,23.9612575525705,3.13136972353238,CATCU_0107_20241009_1
3,6,4.6180276840618,-6.96018910238823,0.113711959810553,0.0002678258579969,13.756,1.3,8.95367971548296,0.437238346960398,CATCU_0107_20241009_1
4,7,-0.51260046723342,-4.83555488547612,0.105359546430966,0.0002416927858777,11.764,1.3,8.29601068597425,0.375364968668012,CATCU_0107_20241009_1
7,19,4.03329052426093,1.71505635511159,0.181217345794676,0.0001977362340403,14.757,1.3,14.2690538078728,1.11046655990352,CATCU_0107_20241009_1
8,20,2.5736240789671,0.906625500613708,0.126087726344413,0.0009814203278191,14.063,1.3,9.92814757235905,0.537590494947911,CATCU_0107_20241009_1
9,25,-7.17823072235125,-1.25352870825471,0.177022070611283,0.0004477500891044,15.144,1.3,13.9387178399324,1.05964596128589,CATCU_0107_20241009_1
11,31,5.08630147492694,-6.11581878072589,0.0237827894198481,0.0003183949149286,10.357,1.3,1.87265683891884,0.0191263251926502,CATCU_0107_20241009_1
2,4,5.13832813989575,2.55910276303385,0.116415760485059,0.000316138534768,25.493,1.3,9.16657698059356,0.45827853233342,CATCU_0002_20240924_1
5,7,3.76968106952948,5.80241248436078,0.136555250646806,0.0008409423739349,35.76,1.3,10.7523604359295,0.630554692465355,CATCU_0002_20240924_1
6,8,-5.52343345946906,9.16604448724448,0.235514848646433,0.0001752456802208,33.125,1.3,18.5444391824201,1.87561000891647,CATCU_0002_20240924_1
7,9,-4.85946699648695,-6.7635233787109,0.224212214155387,0.0003240103235696,26.468,1.3,17.6544697425951,1.6999043665201,CATCU_0002_20240924_1
10,12,-3.95354865446138,-3.68346710144333,0.268408942412018,0.0001051157272734,31.159,1.3,21.1345201255223,2.43612694986553,CATCU_0002_20240924_1
11,13,1.72507443709202,0.0901234357753662,0.190001367960443,4.80263244897536e-05,26.511,1.3,14.9607077132053,1.2207294163769,CATCU_0002_20240924_1
0,33,-2.88849312902292,-6.31941053187875,0.0666643551302702,0.0008324717063963,10.428,1.3,5.24915132295747,0.150277277740064,CASBC_0055_20241117_1
1,35,-2.76138055869567,-0.860780316721545,0.222972708647358,0.0001275621221054,13.555,1.3,17.556871078893,1.68116126022905,CASBC_0055_20241117_1
0,7,2.97920736313275,3.00671570211975,0.207594345460553,0.0012344926527631,13.308,1.3,16.345978761564,1.45725983220727,CAFKU_0158_20240719_1
1,8,4.69200408821336,4.02964729788097,0.184780540843985,0.0035389057720388,11.181,1.3,14.5496197860554,1.154565091501,CAFKU_0158_20240719_1
2,12,1.02897275926924,7.01762347754476,0.186197201566049,0.0006873598133389,15.351,1.3,14.6611676513107,1.17233641045172,CAFKU_0158_20240719_1
3,13,0.320842383229921,-7.65332016699815,0.127257248179261,0.000381732002726,9.722,1.3,10.020235721635,0.547609545844027,CAFKU_0158_20240719_1
4,14,-4.18568921522116,3.03881981966982,0.185213394373155,0.0001656943387836,16.489,1.3,14.5837026729422,1.15998062844227,CAFKU_0158_20240719_1
5,16,-10.4142436842047,-3.82392650691444,0.207165216871339,0.0006575869258466,21.601,1.3,16.3121891764493,1.45124131078197,CAFKU_0158_20240719_1
6,17,-1.96506553629697,-6.86864075258595,0.158912782660815,0.0002823324168545,15.088,1.3,12.5127925067126,0.853932650827696,CAFKU_0158_20240719_1
7,19,-2.30892942801433,2.48154435737575,0.113500761602124,0.0001316097450886,15.066,1.3,8.93704996855122,0.43561568211364,CAFKU_0158_20240719_1
8,20,-0.737592165555238,-6.80467608295571,0.133465873167375,0.0002220308519848,15.594,1.3,10.5091028531991,0.602346538117306,CAFKU_0158_20240719_1
9,22,-6.08743853143496,5.1075843262557,0.0899147138575219,0.0045430062442956,15.488,1.3,7.07988456914127,0.273380471104437,CAFKU_0158_20240719_1
10,23,-1.30558306783448,-7.86419130783229,0.0940414839978566,0.0032253998116613,10.336,1.3,7.40482644999122,0.299050754230986,CAFKU_0158_20240719_1
0,5,2.02688601394687,-0.0647052707885752,0.216647056574403,0.0007069754557192,3.635,1.3,17.0587892346685,1.5871264904936,CATCU_0111_20241009_1
1,23,0.492054178444597,0.324805831993591,0.191795200624311,0.0003058280341591,3.853,1.3,15.1019540971583,1.24388842173229,CATCU_0111_20241009_1
2,26,-8.8102502377536,-1.88928391703075,0.30701684868327,0.0002627326130526,24.099,1.3,24.1745066653207,3.18735453727844,CATCU_0111_20241009_1
3,4,10.0248568973398,4.67467058041741,0.163512291488016,0.000216628169579,23.289,1.3,12.8749578317664,0.904079796631889,CATCU_0104_20241008_1
4,5,9.5776304595101,-5.6491247540398,0.164390036252819,0.0004009946549532,24.6,1.3,12.944071454547,0.913812168664556,CATCU_0104_20241008_1
6,7,5.80192584264296,-5.51023667571415,0.144797334374398,0.0002268016293644,21.849,1.3,11.4013421086401,0.708968742643979,CATCU_0104_20241008_1
7,8,5.37985107896857,-0.0896946517412938,0.175600324990094,0.0002109611455443,22.315,1.3,13.82676958972,1.04269330544442,CATCU_0104_20241008_1
10,11,2.64294404531773,5.76434539428545,0.149111875979691,0.0002270393533805,21.404,1.3,11.7410691146408,0.751848647369332,CATCU_0104_20241008_1
13,14,-5.2708487543679,-9.74847003660446,0.154216531334707,0.0003711855681264,20.127,1.3,12.1430096772948,0.804206938660766,CATCU_0104_20241008_1
14,15,-8.38021226569352,-3.08102899497045,0.169059251332351,0.0002810931365886,21.018,1.3,13.3117254499093,0.966459895910824,CATCU_0104_20241008_1
15,16,-0.176877467140141,6.20803626598279,0.186635380308442,0.0002695648112362,22.648,1.3,14.6956698454867,1.17786063237997,CATCU_0104_20241008_1
16,17,0.0981534199599776,-8.65058063321177,0.196867694694607,0.0002144872824902,23.615,1.3,15.5013622802534,1.31055383629313,CATCU_0104_20241008_1
17,18,-6.80796880212712,0.473651384547511,0.16487777505319,0.0001697691096364,19.02,1.3,12.9824760076882,0.919242702664748,CATCU_0104_20241008_1
19,21,1.52314488233934,-2.54135369431055,0.193941821948386,7.81244236803687e-05,21.939,1.3,15.2709790602159,1.27188807914949,CATCU_0104_20241008_1
0,5,2.65757288668885,0.636415381099996,0.0603989701896349,0.0004750565739875,7.405,1.3,4.75581491273185,0.123357347490623,CASBC_0010_20240912_1
1,7,1.99325628158804,-4.24815323072209,0.168419646871019,0.0008956625423213,5.783,1.3,13.261362994624,0.959160884183651,CASBC_0010_20240912_1
2,10,1.10388804652482,-2.66271753405983,0.163023556990705,0.0011910724755737,6.21,1.3,12.8364748774481,0.898683326021608,CASBC_0010_20240912_1
3,44,-0.0354316512006945,1.93979502008785,0.176749081103652,0.0004622722433419,10.37,1.3,13.9172226461016,1.05638027603206,CASBC_0010_20240912_1
4,54,0.695516934535154,5.93351412414799,0.114264307337585,0.0023880882039224,8.947,1.3,8.99717155976147,0.441496369997307,CASBC_0010_20240912_1
5,63,1.38851537113133,0.483768069066662,0.0450572764424998,0.0008860739498242,7.379,1.3,3.54780994708244,0.0686492548640456,CASBC_0010_20240912_1
0,1,9.61371836373342,4.82037159806272,0.142605099514682,0.0016371630427566,11.81,1.3,11.2287255357861,0.687663647619812,CATNF_6056_20240814_1
2,4,1.6497865383116,9.81228476025202,0.320699157342112,0.0002774535323109,16.939,1.3,25.2518516491179,3.4777758878612,CATNF_6056_20240814_1
4,8,-7.63846560397098,-3.25161694160552,0.207838791216088,0.0001370021400669,16.53,1.3,16.3652264203547,1.46069374759581,CATNF_6056_20240814_1
8,12,-1.21574586200835,1.9781097078113,0.293126584148059,8.32773178890168e-05,18.06,1.3,23.0807872358181,2.90546982082452,CATNF_6056_20240814_1
1,4,4.04711413273324,-4.07394421238076,0.224982972991354,0.0001240399739318,22.69,1.3,17.7151592933392,1.71161174237184,CAFKU_0134_20240717_1
2,6,3.2909162121393,0.739730038388688,0.307986674330707,0.0001584946631177,21.007,1.3,24.2508707367998,3.20752320556269,CAFKU_0134_20240717_1
3,8,2.30936773663861,-0.168716192272061,0.212044487267636,0.0008441832025,17.916,1.3,16.6963829274537,1.52040723239934,CAFKU_0134_20240717_1
4,10,3.89983679012604,-6.56734366512048,0.182075086035039,0.0002766574499226,21.479,1.3,14.336592274399,1.12100358684302,CAFKU_0134_20240717_1
2,3,-6.89403404241795,-2.4626831818635,0.121248915442235,0.0006556627067809,16.511,1.3,9.54713960192162,0.497120507951576,CAFKU_0160_20240720_1
3,5,4.53451755966984,-8.25990448203806,0.203423219495669,0.0001942664666116,21.549,1.3,16.017544303089,1.39928765088473,CAFKU_0160_20240720_1
5,8,3.3839258965249,0.0750493803099575,0.191539297339692,0.0001116846576763,18.32,1.3,15.0818042725274,1.24057131290626,CAFKU_0160_20240720_1
7,12,-9.68580733957,0.0421142835898502,0.132441774399643,0.0002828201141926,28.059,1.3,10.4284653162279,0.59313825579754,CAFKU_0160_20240720_1
10,18,-7.52581222708893,-3.94313150688924,0.192115412259218,0.0010132963209578,24.164,1.3,15.1271675612908,1.24804535622288,CAFKU_0160_20240720_1
0,6,1.39764197517028,-0.109935984794057,0.176034065358546,0.0003608209073179,9.821,1.3,13.8609223063319,1.04785066181156,CASBC_0048_20241117_1
1,35,-4.49170696699305,2.29806063096019,0.0815045402877261,0.0018599650084306,9.229,1.3,6.41766750225555,0.224630931948491,CASBC_0048_20241117_1
4,6,7.87397553905195,7.40394744650896,0.177771353095191,0.0004819706537521,27.521,1.3,13.9977163427154,1.06863528657185,CALNU_0032_20241110_1
5,9,2.54595403063743,5.92181050835235,0.138425929306016,0.0006222470524769,31.16,1.3,10.8996576735557,0.647949038983427,CALNU_0032_20241110_1
7,12,-2.21265600277704,1.60813101338308,0.168466889387839,0.000132034163701,29.505,1.3,13.2650828703984,0.959699058088265,CALNU_0032_20241110_1
8,14,-3.62925572670708,10.6417382252887,0.132239976426658,0.0008968170514903,35.434,1.3,10.4125757438351,0.591332135169494,CALNU_0032_20241110_1
9,15,-3.51427966291022,-6.56682162877315,0.179004051779276,0.0011299453104706,20.435,1.3,14.0947790371002,1.08350688995492,CALNU_0032_20241110_1
10,16,-3.71062651514706,10.546361977577,0.0273520618425739,0.0021578984953209,35.202,1.3,2.15370134948427,0.0252979945081095,CALNU_0032_20241110_1
11,17,-9.13894400270209,-0.110897982502007,0.15158638579039,0.000661542481157,23.919,1.3,11.9359120171353,0.777009540443059,CALNU_0032_20241110_1
13,19,-8.2923691345762,-2.167480828554,0.0986971440026954,0.0017125971642027,23.473,1.3,7.77141311877224,0.329393576598758,CALNU_0032_20241110_1
15,23,-6.27838715651286,9.20354086256711,0.290283756046608,0.0008584224904532,33.058,1.3,22.8569429511099,2.84938689319738,CALNU_0032_20241110_1
0,9,2.16082151453987,0.306705240591459,0.250319720736489,0.0011190245048233,8.565,1.3,19.7101748107911,2.11882986530639,CASBC_0015_20240913_1
1,10,-1.73806203001204,-2.40917571673143,0.0100768762846619,0.0035605622063984,10.954,1.3,0.793453238654279,0.0034336641006914,CASBC_0015_20240913_1
2,12,1.81061701437091,2.02497932435734,0.162334727542303,0.0021596029119096,6.966,1.3,12.782236446681,0.891104891029098,CASBC_0015_20240913_1
3,25,0.515342735177025,1.34452956735805,0.04932780435518,0.000362621512411,7.211,1.3,3.88407131492688,0.0822790984278537,CASBC_0015_20240913_1
0,3,5.02565366095487,4.52345550145013,0.158512224123096,0.0016264909038707,6.568,1.3,12.4812525274526,0.849633199023146,CATCU_0123_20241013_1
1,4,3.66669100117518,-10.0595641929925,0.0574849917988564,0.0006207160323027,13.099,1.3,4.52636825424195,0.111741604211193,CATCU_0123_20241013_1
2,11,-4.93529542125872,9.55163015885959,0.0318681113332294,0.0101758533157356,31.402,1.3,2.50929508637848,0.0343414482236735,CATCU_0123_20241013_1
4,14,-5.12257165577033,-5.59227586296974,0.116091184861705,0.0035257207668635,11.892,1.3,9.14101989601063,0.455726666807936,CATCU_0123_20241013_1
5,19,-3.34911547607401,6.39743122999963,0.147858725633795,0.0017555583440459,23.247,1.3,11.642396056405,0.739264534885097,CATCU_0123_20241013_1
6,20,0.563526473418718,-4.3773435066458,0.0581255657513456,0.0009205417930578,4.149,1.3,4.57680704726095,0.114245825626815,CATCU_0123_20241013_1
8,35,1.11521772057123,3.41195374407293,0.17032545046237,0.0052217707308976,16.623,1.3,13.411425969407,0.980991053990357,CATCU_0123_20241013_1
2,3,2.15970920480929,-7.64659349649887,0.114474064681526,0.0013254997038375,20.891,1.3,9.01368785302338,0.443118785753836,CATNF_6044_20240817_1
3,4,-1.68073506841965,-6.49871910373287,0.188245910675471,9.51381910020705e-05,18.614,1.3,14.8224830065866,1.19827653752891,CATNF_6044_20240817_1
4,5,-0.479987436712618,-9.27103275835748,0.16710770232988,0.001271621322178,21.032,1.3,13.1580604814547,0.944275866425765,CATNF_6044_20240817_1
6,7,-1.1234025034828,-5.13178585493181,0.198342148207757,0.0001355597348898,22.465,1.3,15.6174607498788,1.33025830781443,CATNF_6044_20240817_1
8,9,-6.59660302616991,2.51289512526141,0.2207929389976,0.0002368750210648,24.691,1.3,17.385236016671,1.6484520366121,CATNF_6044_20240817_1
10,11,2.97966647915521,-5.6540409190219,0.197235505186997,0.0010284233289282,23.924,1.3,15.5303236784241,1.31545546069781,CATNF_6044_20240817_1
12,13,-3.17848381499646,-8.92795127862813,0.143457486300642,0.000413622427362,12.871,1.3,11.2958424713126,0.695908895623611,CATNF_6044_20240817_1
13,14,6.97813875781371,-5.9286016334649,0.233050882473614,0.0001440907743189,18.23,1.3,18.3504264859723,1.83656988219193,CATNF_6044_20240817_1
14,15,4.0572034003012,6.10044922930429,0.172012533276938,0.0002346893400055,18.218,1.3,13.5442668702261,1.00052083819309,CATNF_6044_20240817_1
16,17,2.3891211715213,-5.58127523554413,0.225120092451314,0.0001079571401375,24.083,1.3,17.7259560796165,1.71369871627962,CATNF_6044_20240817_1
17,19,5.81088448368425,-6.4966278294159,0.23692295311486,0.0006746327577138,18.056,1.3,18.6553133282641,1.89810498165911,CATNF_6044_20240817_1
18,20,5.25774560083656,-6.24020100333463,0.0472992907484625,0.0020402765282775,16.653,1.3,3.72434615353394,0.0756510937959049,CATNF_6044_20240817_1
0,3,5.38964079421937,0.197507604785704,0.145358956654995,0.0012048681095295,7.183,1.3,11.4455642470143,0.714479131846034,CASBC_0003_20241116_1
1,4,4.75854399067645,1.71147436151622,0.336436207302506,0.0020562556404551,5.209,1.3,26.4909869629993,3.8274666165533,CASBC_0003_20241116_1
2,11,3.1219279051364,-0.892994953799811,0.243247317467388,0.0004648332338803,6.199,1.3,19.1532937773821,2.00079260539883,CASBC_0003_20241116_1
3,13,3.43342712269907,-5.02776160592092,0.181151253687638,0.0029825378888285,6.464,1.3,14.2638497153646,1.10965670706347,CASBC_0003_20241116_1
4,18,2.19689148974688,1.59703334972077,0.0829571901237174,0.0005588135817152,6.44,1.3,6.53204915034151,0.232709450922911,CASBC_0003_20241116_1
5,46,-2.67741108055823,-1.76333347722283,0.222197241858013,0.0016803246385403,7.9,1.3,17.4958108238999,1.66948792388757,CASBC_0003_20241116_1
6,70,3.80221590765464,-4.37208308804629,0.162776467189161,0.0020857589132991,6.184,1.3,12.8170190264745,0.895961177058203,CASBC_0003_20241116_1
7,72,2.97807549558322,-0.0711010916683192,0.17780605976654,0.0007552937878967,6.358,1.3,14.0004491460174,1.06905259108685,CASBC_0003_20241116_1
8,76,2.8206060392904,2.70824290249322,0.0914725576619076,0.0010108734695189,3.837,1.3,7.2025491902986,0.282935602730112,CASBC_0003_20241116_1
1,6,10.269769512763,-1.970014836914,0.215451759851157,0.0007654959973941,20.57,1.3,16.9646715706801,1.56966164450667,CATCU_0008_20240926_1
3,8,8.41511191656449,2.15607807585249,0.314681928731413,0.0003726177165249,27.286,1.3,24.7780550683115,3.34849427872898,CATCU_0008_20240926_1
6,14,4.41688374440227,4.58362361895876,0.214348928422476,0.0002786656367429,26.794,1.3,16.8778346239857,1.55363353889701,CATCU_0008_20240926_1
8,16,-5.69498728706709,1.19539946388197,0.328361860840033,0.0002747513379987,34.174,1.3,25.8552129225442,3.6459555603631,CATCU_0008_20240926_1
9,19,4.12368450945086,2.67991210190937,0.173698835452242,0.0002142174758339,23.431,1.3,13.6770463035095,1.02023394233882,CATCU_0008_20240926_1
10,22,-0.39636915955738,-2.48562679540121,0.138803543094178,0.0001131610377512,27.879,1.3,10.9293909832356,0.651488956940208,CATCU_0008_20240926_1
11,24,-4.98576546077883,-0.835338190476847,0.269927992044355,0.0003774596120368,33.386,1.3,21.2541300935725,2.46377930307219,CATCU_0008_20240926_1
12,25,3.08471652861819,-7.15280886349626,0.140066150431019,0.0001840385707778,13.838,1.3,11.0288086849385,0.663395222982944,CATCU_0008_20240926_1
13,26,1.44121421180943,5.26903699994491,0.331778009734577,0.0003900736810857,26.601,1.3,26.1242004865006,3.72221238367512,CATCU_0008_20240926_1
2,4,-5.71895163705034,-1.96805041504122,0.160255002052232,0.0005350950542363,11.689,1.3,12.6184788615928,0.868418651888649,CATCU_0114_20241011_1
3,5,-8.15178433786848,6.12391284052606,0.323823984025367,0.0003302012791694,29.66,1.3,25.4979005021574,3.54587954031774,CATCU_0114_20241011_1
5,7,-5.05456690948781,4.29759323182097,0.257111433885457,0.0002358349413995,26.557,1.3,20.2449543041409,2.23536648523241,CATCU_0114_20241011_1
7,9,1.26972828062292,8.99861101191998,0.207830943777009,0.0002718495716279,34.363,1.3,16.3646085130017,1.46058344586889,CATCU_0114_20241011_1
8,13,8.96379524400148,6.80558498043726,0.175630118665342,0.0002102150585802,17.856,1.3,13.8291155437091,1.04304715787773,CATCU_0114_20241011_1
10,16,3.65429129676468,-0.518806594506178,0.170596475621511,0.0001769583552787,12.733,1.3,13.4327664904377,0.984115481809465,CATCU_0114_20241011_1
11,18,2.5109737136461,8.03949428448392,0.14012117510606,0.0004314437988372,34.429,1.3,11.0331413278511,0.663916552034076,CATCU_0114_20241011_1
12,19,9.75504829814017,3.91523728761038,0.133805946506863,0.0006806138244722,13.275,1.3,10.5358802279504,0.605420027457259,CATCU_0114_20241011_1
0,1,2.19897667422752,-0.901704151230084,0.152622677692103,0.0013822984164513,11.483,1.3,12.0175096414762,0.787669614159134,CASBC_0006_20241117_1
1,4,1.63980325947436,-0.560234338011202,0.202397323973822,0.0007008069587603,11.527,1.3,15.9367652896987,1.38520958100085,CASBC_0006_20241117_1
2,5,1.8626389980038,-0.102861171418659,0.100561781427386,0.0009274080488349,11.013,1.3,7.91823466959237,0.341957293302034,CASBC_0006_20241117_1
3,12,0.0338911662946148,1.47642221576762,0.116919049252881,0.000303157352168,6.019,1.3,9.20620593817188,0.462249558290474,CASBC_0006_20241117_1
4,36,0.099093002514339,1.11115152465826,0.255630821426283,0.0003116281186389,7.572,1.3,20.1283708791055,2.20969526790217,CASBC_0006_20241117_1
0,2,7.66333364610758,2.94939576561499,0.160056575376535,0.000308443061983,16.382,1.3,12.6028547451484,0.866269442904742,CATCU_0117_20241011_1
1,5,3.94472535528318,-3.13218268710165,0.193770986734625,0.0005868429247228,20.94,1.3,15.2575274954844,1.26964836033237,CATCU_0117_20241011_1
2,12,1.64841909169772,2.25653424110614,0.150385738854352,0.001218046308357,18.063,1.3,11.8413730773917,0.764749606616401,CATCU_0117_20241011_1
3,14,1.98168261461153,-0.133218086596923,0.173684943980965,0.0010760295677117,17.282,1.3,13.6759524890611,1.0200707635386,CATCU_0117_20241011_1
4,17,-2.12248042607148,-4.65500543651063,0.155399727076307,0.002379917632995,15.567,1.3,12.2361745099884,0.816594514048509,CATCU_0117_20241011_1
5,18,-9.07386439654906,2.83489530077507,0.174934118875566,0.0003435319632483,18.091,1.3,13.774312520262,1.03479661220349,CATCU_0117_20241011_1
6,20,-2.99060193745963,-2.53513492080356,0.146896993205933,0.0001416004305764,17.296,1.3,11.5666692450352,0.729678865310726,CATCU_0117_20241011_1
7,23,-7.97555532157495,4.61436898728363,0.115322560349141,0.000976879563564,19.778,1.3,9.08049840189132,0.449712030990699,CATCU_0117_20241011_1
8,24,-1.07803217504198,1.30321446005464,0.179357297860826,0.0004982750539634,16.26,1.3,14.1225936335614,1.08778748821972,CATCU_0117_20241011_1
9,27,-0.118753927446736,-4.21777331680218,0.133020540861487,0.0005694155619517,17.709,1.3,10.4740373874335,0.598333574440556,CATCU_0117_20241011_1
10,35,0.502030335697833,1.00753364297316,0.191190031709442,0.0004047744736006,16.172,1.3,15.0543030968014,1.23605115559741,CATCU_0117_20241011_1
11,37,-4.6091147886254,2.53321150509858,0.14126002182656,0.0043583887992252,8.918,1.3,11.1228141186233,0.674752484825751,CATCU_0117_20241011_1
12,51,2.43675001530656,-0.691217215681778,0.161569237876809,0.0015398951738203,16.285,1.3,12.7219617904199,0.882720692540319,CATCU_0117_20241011_1
13,57,0.009514375096571,-2.17987519787755,0.248104402597039,0.0006963789561094,13.77,1.3,19.5357406604909,2.08149271984168,CATCU_0117_20241011_1
14,66,-7.54733674677773,1.28810660368863,0.23790750598075,0.0040705277285687,16.022,1.3,18.7328370209242,1.91391322327758,CATCU_0117_20241011_1
3,4,3.50976705444749,-9.89868916888631,0.25223789106097,0.0004737611987633,20.5,1.3,19.8612115421408,2.15142696626876,CATNF_6042_20240816_1
6,7,-1.93989118134994,-5.63841057058892,0.318783069245704,0.0002842542426159,24.267,1.3,25.1009788724067,3.43634255148531,CATNF_6042_20240816_1
8,9,4.03832124701429,7.50100606773313,0.207069813645428,0.0002228137349254,19.664,1.3,16.304677126441,1.44990497426111,CATNF_6042_20240816_1
10,11,3.58566123233144,0.833020263669174,0.266765935522613,0.0001791855241331,26.664,1.3,21.0051497630505,2.40639379056287,CATNF_6042_20240816_1
12,14,-1.4677877103569,-6.4997515364529,0.0600067311727267,0.0011722623786295,20.993,1.3,4.7249300125405,0.121760351602056,CATNF_6042_20240816_1
